taxon,lfc_(Intercept),lfc_GroupTumor,se_(Intercept),se_GroupTumor,W_(Intercept),W_GroupTumor,p_(Intercept),p_GroupTumor,q_(Intercept),q_GroupTumor,diff_(Intercept),diff_GroupTumor,passed_ss_(Intercept),passed_ss_GroupTumor,diff_robust_(Intercept),diff_robust_GroupTumor,lfc,qval,diff,diff_robust,significant,significant_robust,direction,direction_robust
Agrobacterium,0.4732520576011638,-0.05648954725915224,0.0479443104850779,0.04405810240674098,9.870870032607058,-1.2821602423464615,1.3694924465384998e-20,0.201197148116216,5.745187824502975e-20,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.05648954725915224,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Agrococcus,0.39821600236802013,-0.006179359006788981,0.04068283776407927,0.028726497843616545,9.788304460895379,-0.21511007155931913,2.9902896732525136e-20,0.8298920160443932,1.1961158693010054e-19,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.006179359006788981,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Agromyces,0.6508708580134142,-0.004159676615585827,0.04191235963579481,0.02968686132426063,15.529329860434409,-0.14011843724908923,9.023225096137433e-40,0.888830260662477,7.759973582678192e-38,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.004159676615585827,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Akkermansia,0.5309959641643817,0.01833114029551431,0.04051517632280328,0.02843213141853512,13.106100290263814,0.6447332430225088,5.872351246438559e-32,0.5199232907908066,1.2625555179842902e-30,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.01833114029551431,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alcaligenes,0.4522989917521106,-0.011808951195162497,0.040981257008757356,0.02920587820511431,11.036728123187096,-0.40433474084318427,1.3122953131431477e-24,0.6863918898010094,7.05358730814442e-24,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.011808951195162497,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alcanivorax,0.5036148273358446,-0.008168115559525221,0.040721846593990634,0.02986001993918376,12.367190328008446,-0.2735468889894017,2.908777890022202e-29,0.7847955829948047,3.573641407741563e-28,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.008168115559525221,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Algoriphagus,0.4643456078078483,0.011358543863305263,0.039970863823197145,0.027278198196459845,11.617102143746132,0.4163964123106698,1.4414718149813056e-26,0.677588642510865,1.1806340579846884e-25,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.011358543863305263,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alicyclobacillus,0.5981053856410636,0.012416887650132345,0.040708252388649085,0.030773308487804147,14.692484951966073,0.40349537506028366,2.178582749293528e-36,0.6871258242852034,6.24527054797478e-35,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.012416887650132345,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Aliidiomarina,0.4286447559341915,0.017394150756365825,0.039247058404151235,0.026449060715205266,10.921704029896237,0.6576472012998981,4.342472550783459e-24,0.5115639008124715,2.1967802315728085e-23,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.017394150756365825,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alistipes,0.5097496987142983,-0.004358931148942165,0.040544890548564395,0.028119489241222272,12.572476872362587,-0.1550145918920928,1.1560593356715715e-29,0.8769965501565139,1.5295554287346944e-28,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.004358931148942165,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkalibacter,0.7415755595977791,-0.002055710095292257,0.04244975310876409,0.03480826553315216,17.469490522070313,-0.05905810197104918,2.3835636190257195e-39,0.9530366340350314,1.3665764749080792e-37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.002055710095292257,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkalibacterium,0.3875989210500382,0.022023168797775074,0.04072343977102346,0.029087140745185914,9.517833543271363,0.757144505563684,2.907698254889375e-19,0.4499001511630004,1.1113868885354946e-18,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.022023168797775074,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkaliphilus,0.578719065801636,3.0288867663182394e-4,0.03944378150553257,0.02765476599340175,14.671997554810057,0.010952494651521956,1.5104078337521526e-37,0.9912745315386664,5.1958029481074045e-36,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.0288867663182394e-4,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alkanindiges,0.4512936528827568,-0.005999394973156682,0.04487103933928202,0.038533882618167425,10.057570752270832,-0.15569142182231513,2.2433462317678183e-21,0.8764210822076819,9.893732099078583e-21,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.005999394973156682,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Allobaculum,0.7023305827376324,-0.02237488936539679,0.043698910787971355,0.037713311621116144,16.072038640628023,-0.5932889052593519,1.0894708035808255e-37,0.5539316384128141,4.684724455397549e-36,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.02237488936539679,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alloiococcus,0.6017989559411357,0.06968366117320456,0.057758230262916696,0.05890104711068543,10.419276234776136,1.1830631982188142,6.390203945571e-21,0.2380609878084035,2.7477876965955297e-20,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.06968366117320456,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Alloscardovia,0.44818876762261256,-0.002132939719924911,0.03936283240054611,0.02723495464820778,11.386090387550325,-0.07831625745208541,7.811020734271001e-26,0.9376523232782392,5.84128507084614e-25,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.002132939719924911,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Altererythrobacter,0.7629498685077588,-0.05385601652993627,0.06033498061113872,0.06300978884612589,12.645232678949549,-0.854724599402424,1.2232221335139561e-26,0.39383980151573406,1.051971034822002e-25,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.05385601652993627,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Amaricoccus,0.4983385028213765,-0.002317648075058345,0.04121016295807293,0.029034715916628276,12.092611798899808,-0.07982334257078164,8.768316980640095e-28,0.9364746685755813,8.871473651000565e-27,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.002317648075058345,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Aminobacter,0.40597020140653217,-0.00349932114746278,0.04127620397430025,0.030326454633195325,9.835453901218749,-0.11538840229719514,1.7704706208079958e-20,0.908250831207323,7.250498732832744e-20,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.00349932114746278,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Ammoniphilus,0.4438493276398377,-0.004090462526834199,0.03993299326423188,0.028749270246930837,11.114852440510516,-0.14228056892229748,6.2818243480105085e-25,0.8870026968935931,3.7865599830858235e-24,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.004090462526834199,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Amnibacterium,0.5095165490115467,-0.0054799198671418164,0.039627631982557,0.02681193497925202,12.857607773177616,-0.2043836027270081,5.871030582941808e-31,0.838298088234811,1.1220191780733233e-29,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.0054799198671418164,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Anaerococcus,-0.05861093504277953,0.1421428246781249,0.2448009735511099,0.3351302107081675,-0.23942280209332034,0.42414208011196974,0.8115816379133205,0.6732303230261569,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1421428246781249,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Anoxybacillus,-0.7482992941545079,-0.17954694322879852,0.24110285415195906,0.33732425836701435,-3.1036517455860557,-0.5322681033910359,0.0030402722828709095,0.5967236836609118,0.009507760593705391,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.17954694322879852,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Aquabacterium,-0.023755028939821884,-0.05909371733164976,0.3784226997601802,0.4880924077231907,-0.06277379489886913,-0.12107075708738185,0.9503037662102114,0.9043274022700134,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.05909371733164976,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Arthrobacter,0.03607526222333272,-0.14881741073748933,0.2296928573939346,0.33120914034539944,0.15705870279397438,-0.44931553091287274,0.8757635087307638,0.6551322285444771,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.14881741073748933,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Bacillus,0.010078559636706022,0.17052901924796457,0.16183860357251265,0.2443506682041402,0.06227537444235466,0.697886445333957,0.9504525964666378,0.4871864994069979,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.17052901924796457,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Bacteroides,-0.3339302525371788,0.6475206599091416,0.2918432717858475,0.44371361678590276,-1.144210899548215,1.4593211373577888,0.25963085026169347,0.16628702996210948,0.5017584971349581,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.6475206599091416,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Bifidobacterium,-0.2584991335225658,0.0103934179478536,0.26082401829657753,0.401523244605328,-0.9910863854134471,0.025884972009701888,0.330149226047193,0.9797174250614973,0.5854192461867752,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.0103934179478536,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Blastococcus,-0.3892266830432915,0.24279947340143496,0.27336672095280223,0.3691378490551358,-1.4238261397973637,0.6577474350650223,0.16128686274433401,0.5151859816832718,0.3383090291710421,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.24279947340143496,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Blautia,-0.08752652617880716,0.20690246450345512,0.3016210521586148,0.3690749670213547,-0.2901870593992199,0.5605973934598596,0.774867483669568,0.5868225774228479,0.9722492675500014,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.20690246450345512,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Brachybacterium,-0.16605059856196433,0.3242315100525706,0.22311944445738607,0.35035802835180746,-0.7442228935527786,0.9254290862916883,0.459465513848629,0.3586253716071187,0.7221648062426365,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3242315100525706,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Bradyrhizobium,0.2942069601310542,-0.7569027147767324,0.35932086970252636,0.5227062185357401,0.8187861739693035,-1.4480461259807629,0.4206452588086427,0.16003027237420442,0.6825564576894957,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.7569027147767324,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Brevibacterium,-0.018442818880482534,0.5650465456608826,0.2952316041998839,0.3742492252394037,-0.062468985766157975,1.509813534816078,0.9505256664112629,0.16146121808381628,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.5650465456608826,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Brevundimonas,0.3202124323684448,0.03676854264278099,0.1628614024033278,0.17799056172562003,1.966165264716533,0.20657579978572826,0.053001882141513294,0.838203577114576,0.1297899217709057,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03676854264278099,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Burkholderia,0.5998851722803528,-0.5385604501213994,0.24376958318527547,0.3230825263706483,2.4608696640565446,-1.666943911115606,0.017954412432376592,0.10669154860170196,0.05417822698892586,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.5385604501213994,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Campylobacter,-0.17650564158816046,-0.20129181331062673,0.2669537504678541,0.3249755250385263,-0.661184348520381,-0.6194060715395823,0.5135821404986305,0.5503071263925148,0.7361344013813704,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.20129181331062673,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Capnocytophaga,-0.12013210576466,-0.15401103428347368,0.22708895718651462,0.3357633557457602,-0.5290090159073305,-0.4586892275406335,0.5995842341899159,0.6493121474030105,0.8184800657195678,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.15401103428347368,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Caulobacter,0.1920920839887371,-0.010412991639207595,0.26116973016504763,0.29537301714718406,0.7355066908685913,-0.035253699677038584,0.4670926067499912,0.9723413937877257,0.7221648062426365,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.010412991639207595,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Cellulomonas,-0.3065750785738604,0.41694697994543206,0.2886392422623048,0.38605089720607133,-1.062139285604333,1.0800311123817143,0.29758085562351233,0.28968188429438047,0.5451867460322798,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.41694697994543206,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Chryseobacterium,-0.2962927562994021,0.12229971981084067,0.20304168561867134,0.23296263872916673,-1.459270569964947,0.5249756805554626,0.14905342541341568,0.6033026194011059,0.31650850828527777,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.12229971981084067,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Cloacibacterium,-0.15752464939101776,-0.052664186585806703,0.2333644203816353,0.308554751747123,-0.6750157077647395,-0.17068019950302954,0.5029202776946351,0.8654517176474741,0.7330702352837053,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.052664186585806703,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Corynebacterium,0.27875641194924056,-0.24426634454350946,0.12121315922599804,0.15425222054505588,2.2997207046596992,-1.583551560427366,0.02211167812932537,0.11504344046806311,0.06338681063739939,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-0.24426634454350946,1,FALSE,FALSE,FALSE,FALSE,ns,ns
Cupriavidus,-0.24888073966638272,0.050907212287552094,0.35267033895872174,0.4915581840097747,-0.7057036336007632,0.1035629431948178,0.48782865264862063,0.9186939066741505,0.7246701274446291,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.050907212287552094,1,FALSE,FALSE,FALSE,FALSE,ns,ns
