feature,metadata,value,coef,stderr,N,N.not.0,pval,qval,significant,direction
Sphingobium,Group,Tumor,-0.690982219736609,0.605784460251694,24,2,0.266285113103182,0.509182480245133,FALSE,ns
Sphingomonas,Group,Tumor,2.98565035333657,0.937154893322334,24,7,0.00867011340315297,0.509182480245133,FALSE,ns
Staphylococcus,Group,Tumor,1.50416906009659,0.966080229525351,24,8,0.133744685367998,0.509182480245133,FALSE,ns
Unknown.genus123,Group,Tumor,-0.183958769048383,0.124680771128841,24,2,0.154264189933889,0.509182480245133,FALSE,ns
Unknown.genus476,Group,Tumor,0.267963294253566,0.194061825329412,24,3,0.194745368091032,0.509182480245133,FALSE,ns
Anoxybacillus,Group,Tumor,-0.890323141252253,0.803710069756299,24,2,0.279927483147223,0.513200385769909,FALSE,ns
Enhydrobacter,Group,Tumor,0.761511573248114,0.761511584650587,24,2,0.33880070408433,0.573355037681173,FALSE,ns
Ferruginibacter,Group,Tumor,0.190720323197214,0.190720322985454,24,2,0.338800695649131,0.573355037681173,FALSE,ns
Janthinobacterium,Group,Tumor,0.0792246770192859,0.0792246756741603,24,2,0.338800687939322,0.573355037681173,FALSE,ns
Rubrobacter,Group,Tumor,-0.49091413532328,0.48635966273093,24,7,0.334487539476406,0.573355037681173,FALSE,ns
Escherichia.Shigella,Group,Tumor,0.466509059545249,0.478571118776824,24,6,0.350611535875949,0.582147455794028,FALSE,ns
Alloiococcus,Group,Tumor,0.486217000759623,0.575614478196857,24,2,0.407375215566459,0.61161360228396,FALSE,ns
Arthrobacter,Group,Tumor,-0.210262404680183,0.246295587230582,24,3,0.402471572497222,0.61161360228396,FALSE,ns
Aurantimonas,Group,Tumor,0.71578632054162,0.803452964182509,24,2,0.382629321765953,0.61161360228396,FALSE,ns
Corynebacterium,Group,Tumor,0.927480095194221,1.1638312306586,24,12,0.442359086165118,0.61161360228396,FALSE,ns
Devosia,Group,Tumor,-0.606273076262371,0.69462323931748,24,2,0.392194439651913,0.61161360228396,FALSE,ns
Hydrogenophaga,Group,Tumor,-0.361918768547374,0.452983309486831,24,2,0.43285104245881,0.61161360228396,FALSE,ns
Pseudomonas,Group,Tumor,-0.866396312528159,1.06586234085228,24,14,0.433539559462933,0.61161360228396,FALSE,ns
Rothia,Group,Tumor,0.408729501372444,0.499069411748634,24,2,0.421579519129424,0.61161360228396,FALSE,ns
Selenomonas,Group,Tumor,0.321907689151331,0.413720595026232,24,2,0.444809892570153,0.61161360228396,FALSE,ns
Veillonella,Group,Tumor,0.508283807452171,0.597457350541155,24,2,0.404075841417177,0.61161360228396,FALSE,ns
Xanthomonas,Group,Tumor,0.216499876498316,0.269674594760838,24,3,0.430667602499345,0.61161360228396,FALSE,ns
Citrobacter,Group,Tumor,0.282512182239969,0.375216451810866,24,2,0.459473030390865,0.618619043466865,FALSE,ns
Enterobacter,Group,Tumor,-0.417672879969063,0.57866010256671,24,4,0.478023806315305,0.618619043466865,FALSE,ns
Marinomonas,Group,Tumor,-0.247439743948789,0.341108887452575,24,2,0.475853907533842,0.618619043466865,FALSE,ns
Turicibacter,Group,Tumor,-0.253197343746689,0.346694881791437,24,2,0.472902189226778,0.618619043466865,FALSE,ns
Altererythrobacter,Group,Tumor,0.201009401568915,0.296302607710651,24,2,0.504596899875108,0.643543872304486,FALSE,ns
Bacillus,Group,Tumor,-0.511692224362747,0.83180858487641,24,9,0.550965574061086,0.682886908695431,FALSE,ns
Weissella,Group,Tumor,0.151052260149051,0.248759021698773,24,2,0.549919302738817,0.682886908695431,FALSE,ns
Stenotrophomonas,Group,Tumor,0.143108016015044,0.241288477012801,24,2,0.55916316897124,0.683421650964849,FALSE,ns
Peptoniphilus,Group,Tumor,0.121840004247405,0.221450994349679,24,2,0.587732665202288,0.708499651202758,FALSE,ns
Unknown.genus28,Group,Tumor,0.111348331930048,0.211767313894683,24,2,0.604283922134348,0.718607907403008,FALSE,ns
Geobacillus,Group,Tumor,-0.18138643057388,0.362420249691164,24,3,0.621702601312958,0.729464385540538,FALSE,ns
Methyloversatilis,Group,Tumor,0.169030793974625,0.358245836464207,24,3,0.641694912885156,0.741039373305346,FALSE,ns
Unknown.genus296,Group,Tumor,0.183886915745414,0.397769876690297,24,3,0.648409451642178,0.741039373305346,FALSE,ns
Bosea,Group,Tumor,0.098376293439135,0.227637689237481,24,3,0.673973571823013,0.760380440005451,FALSE,ns
Acinetobacter,Group,Tumor,-0.313021088389225,0.798375179131385,24,9,0.702494164581563,0.774629232771589,FALSE,ns
Blautia,Group,Tumor,-0.315784492476557,0.821019644836058,24,3,0.704208393428717,0.774629232771589,FALSE,ns
Unknown.genus41,Group,Tumor,0.0751704498958503,0.224885851823449,24,4,0.744469194635894,0.808806038616774,FALSE,ns
Prevotella,Group,Tumor,0.27119195131251,0.861217500236237,24,4,0.755809583900194,0.811112724185574,FALSE,ns
Streptococcus,Group,Tumor,0.349002537688828,1.3103461042728,24,9,0.792454839077996,0.840193082395948,FALSE,ns
Afipia,Group,Tumor,-0.194079606286605,0.813959428285835,24,6,0.815924301838741,0.854777840021539,FALSE,ns
Unknown.genus158,Group,Tumor,0.0305831953355925,0.141143260371942,24,2,0.830452941519042,0.859763045337361,FALSE,ns
Schlegelella,Group,Tumor,-0.0697842024907658,0.36576292646563,24,3,0.850439193202737,0.870216848858615,FALSE,ns
Actinomyces,Group,Tumor,-0.0401991654170407,0.328403469683349,24,4,0.904783741061027,0.915183554176671,FALSE,ns
Paracoccus,Group,Tumor,-0.0125485238357896,1.15887140685015,24,5,0.991554384029426,0.991554384029426,FALSE,ns
